_id,review_scores_value,RatingPrediccion_scaled
28378655.0,10.0,10.0
293754.0,10.0,8.75
27586912.0,10.0,8.75
28848228.0,9.0,8.75
28055051.0,10.0,7.68
28214469.0,8.0,10.0
29110619.0,10.0,6.25
27523761.0,10.0,8.75
27791633.0,10.0,8.75
27873052.0,10.0,5.94
28432923.0,8.0,6.25
29078967.0,10.0,8.93
29508303.0,10.0,8.75
29877023.0,10.0,9.38
28159180.0,9.0,6.25
28506996.0,8.0,7.5
28690892.0,10.0,8.75
29456207.0,8.0,8.75
28250649.0,8.0,6.25
2856208.0,10.0,7.5
27781404.0,10.0,10.0
30261334.0,10.0,7.5
30194213.0,9.0,6.67
30671405.0,10.0,7.5
30087365.0,9.0,7.5
30361820.0,10.0,5.83
30222713.0,8.0,2.5
30242109.0,10.0,8.25
30973353.0,10.0,1.25
30921897.0,9.0,5.94
30876582.0,10.0,7.5
31507104.0,9.0,8.12
32008854.0,10.0,8.12
31125186.0,6.0,2.5
3102202.0,9.0,0.0
31036628.0,10.0,7.5
31644399.0,10.0,8.75
31208538.0,10.0,8.75
31819664.0,10.0,10.0
31053412.0,10.0,6.25
31167868.0,10.0,10.0
32174629.0,10.0,8.12
3237666.0,9.0,7.5
34177.0,9.0,8.75
3335550.0,8.0,8.75
3410502.0,10.0,8.75
3355353.0,10.0,7.5
3383677.0,9.0,10.0
3503965.0,8.0,7.5
3494585.0,9.0,8.75
3517150.0,10.0,10.0
3632907.0,9.0,10.0
3640004.0,9.0,5.0
3602073.0,10.0,5.0
3517568.0,10.0,8.75
4057320.0,10.0,8.75
4241384.0,9.0,0.0
4272447.0,8.0,7.5
4144356.0,9.0,10.0
4181852.0,10.0,8.75
5020358.0,8.0,3.75
516720.0,10.0,0.0
4740503.0,9.0,6.25
507117.0,10.0,0.0
555588.0,9.0,6.25
4450120.0,10.0,7.5
5883037.0,10.0,7.5
4870358.0,9.0,8.75
4826466.0,10.0,0.0
5361777.0,10.0,10.0
4846619.0,10.0,6.25
575662.0,10.0,0.0
5170796.0,9.0,10.0
469638.0,10.0,7.5
4940063.0,8.0,3.75
5186683.0,10.0,8.75
536526.0,9.0,8.75
5357380.0,10.0,10.0
5451782.0,9.0,0.0
5551051.0,10.0,7.5
5716802.0,9.0,8.75
5555181.0,10.0,5.0
6068649.0,10.0,10.0
6105504.0,10.0,8.75
6081771.0,10.0,8.75
6485067.0,8.0,6.25
6345295.0,10.0,8.75
6288998.0,10.0,6.25
6214138.0,10.0,8.75
645976.0,10.0,8.75
6486593.0,9.0,8.75
6242962.0,9.0,7.36
6447205.0,10.0,6.25
6534803.0,10.0,8.75
6627075.0,9.0,5.83
6708622.0,10.0,8.75
6774703.0,10.0,3.75
6807419.0,10.0,10.0
6944286.0,9.0,0.0
7014635.0,7.0,5.0
7276469.0,10.0,7.5
7418073.0,8.0,7.5
7543508.0,9.0,5.0
7427199.0,9.0,9.25
744242.0,9.0,8.75
7918194.0,8.0,8.75
7958920.0,8.0,8.75
8301532.0,10.0,7.5
836433.0,9.0,8.75
8463872.0,10.0,8.75
8662829.0,9.0,5.0
8746817.0,8.0,7.5
8863253.0,9.0,6.25
9672507.0,8.0,7.5
961596.0,9.0,7.5
9799412.0,10.0,6.25
,MSE,10.158885278121943
