apartment_id,fecha_review,Review,RatingPrediccion
11948645,2017-12-23T05:00:00Z,wonderful stay apartment super clean cozy kitchen practical utensil needed,3.93
11948645,2018-01-28T05:00:00Z,augusto firstclass host,4.46
11948645,2018-02-03T05:00:00Z,perfect house family cleanliness impeccable host attentive concerned guestas wellbeing neighborhood quiet close shopping center beach,9.52
11948645,2018-02-08T05:00:00Z,good afternoon stay augusto fine attentive apartment wonderful view good space quiet location recommend maria carmo,9.26
11948645,2018-03-26T04:00:00Z,wonderful day augustoas apartment isabel took care checkin condominium staff everyone pleasant welcoming apartment super clean organized wellequipped nearby beach beautiful good restaurant shopping mall next door recommend everyone weall love return stay apartment thank much,8.59
11948645,2018-04-01T04:00:00Z,apartment great beautiful clean wonderful balcony itas located within condominium pool went beach ubatuba thought far go city center,8.95
11948645,2018-04-10T04:00:00Z,thank augusto service attentive,7.33
11948645,2018-04-23T04:00:00Z,itas well organized new wellmaintained condominium,7.98
11948645,2018-05-02T04:00:00Z,everything described advertisement itas close shopping mall market iall definitely returning soon,8.67
11948645,2018-05-13T04:00:00Z,tima receptividade e acomodaaao excellent itas welllocated quiet neighborhood itas close everything shopping center pao de aaaocar beach highly recommend,9.17
11948645,2018-05-28T04:00:00Z,great space pool excellent location nothing complain big thank thank much,5.6
11948645,2018-06-10T04:00:00Z,sensational place,2.73
11948645,2018-06-17T04:00:00Z,excellent apartment clean wellequipped quiet location return many time family,9.24
11948645,2018-06-26T04:00:00Z,expect place excellent infrastructure wellmaintained modern welcoming including family young child host helpful polite assertive doesnat leave feeling uninformed unfortunately bad luck gas company making error wasnat hosta fault everything could resolve quickly allows u confidently say anyone wanting stay assured making good choice,7.13
11948645,2018-07-02T04:00:00Z,loved stay welllocated quiet place close beach shopping center want program freezer,8.62
11948645,2018-08-01T04:00:00Z,space nice facility clean wellorganized recommend,5.56
11948645,2018-10-25T04:00:00Z,,4.91
11948645,2018-10-29T04:00:00Z,sensational everything exactly arranged good recommend everyone,8.66
11948645,2018-11-04T04:00:00Z,highly recommend,5.77
11948645,2018-11-11T05:00:00Z,apartment beautiful welllocated incredible view loved security attention augusto isabel gave u weall definitely return,9.23
11948645,2018-11-12T05:00:00Z,regarding apartment augusto comment location due lack communication host unable check waiting front desk minute one appeared however apartment good area want thing recreio parque olampico region condominium secure thereas beautiful park nearby take pet walk piquenique particularly found iad walked city thought far distant felt like iad never actually get unfortunately didnat good reception making reservation host didnat respond message say much building seems good,1.92
11948645,2018-11-20T05:00:00Z,apartment owned augusto comfortable wellequipped itas located quiet condominium game room steam sauna swimming pool hot tub computer internet access covered garage within walking distance beach shopping mall supermarket everything minute away foot recommend itas already list favorite,9.07
11948645,2018-12-01T05:00:00Z,beautiful accommodation everything extremely good taste host augusto kind location safe quiet loved,9.29
11948645,2018-12-26T05:00:00Z,augusto attentive environment pleasant clean plenty resource family living,9.25
11948645,2019-01-01T05:00:00Z,apartment extremely clean spacious easy access everything could need kitchen utensil like iron ironing board towel bed linen host fantastic iall definitely returning sure,9.06
11948645,2019-01-07T05:00:00Z,everything good augusto responded quickly request accommodation excellent condition checkin checkout service good provided wonderful isabel itas definitely worth costbenefit good highly recommend,7.32
11948645,2019-01-10T05:00:00Z,ento apartamento tem vista para avenida da america e fica perto daa civil police station guarantee total sense security daytime walk located within condominium staff nice well received augusto also recommended place leisure,8.39
11948645,2019-02-05T05:00:00Z,apartment clean comfortable isnat ideal family,9.19
12354373,2017-03-09T05:00:00Z,great space relaxation aliceas space comfortable quiet walk safely enjoying beautiful landscape mountain thereas lush vegetation addition possibility hiking waterfall alice family helpful assisted u whatever needed thank everything,9.21
12403784,2016-08-21T04:00:00Z,apartment incredible super wellmaintained organized clean even received welcome kit felt welcomed location good recommend,9.17
12657285,2016-12-30T05:00:00Z,lusa correct concerned person regarding good stay apartment cozy close beach,6.98
12657285,2017-01-02T05:00:00Z,lusa excellent attentive person apartment cozy close beach iall definitely return soon,9.42
12657285,2017-01-06T05:00:00Z,lusa excellent person apartment well located spacious itas one block quadra beach,9.03
12657285,2017-01-16T05:00:00Z,excellent property welllocated cozy host attentive iall return,9.15
12657285,2017-02-28T05:00:00Z,timo imvel located one block beach near pharmacy supermarket,7.24
12657285,2017-03-05T05:00:00Z,timo imvel aconchegante e praximo melhor ponto da orla host attentive would return another opportunity,9.0
12591225,2017-02-28T05:00:00Z,close metro jardim oceanico km walk really nice level brand new penthouse quiet residential area one block beach various good restaurant nearby convenient supermarket corner accommodates person adult apartment exactly child friendly level swimming pool floor enough space relax feel like spa environment,9.1
12761564,2016-08-14T04:00:00Z,itas small simple apartment clean plenty natural light day long everything need feel comfortable located quiet pleasant safe area taquara ro neighborhood rio de janeiro itas easily accessible galeao international airport taquara brt station apartment close brt taquara metro station good starting point getting anywhere rio de janeiro restaurant pharmacy bakery large store nearby shop easily walk paulo henrique kind generous friendly host without doubt opportunity return rio would stay apartment,9.18
13361526,2016-08-17T04:00:00Z,apartment fantastic sara sabrineas friend incredibly attentive flexible location excellent border leblon ipanema close lagoon metro station right front building new line open public month apartment bright exactly appeared photo downside noise level due construction metro central construction site close apartment moderate noise day also activity night continue time yet furthermore building undergoing external renovation ground floor noise level quite high period staying beautiful renovation finished thank hospitality sara,6.46
13361526,2016-08-22T04:00:00Z,even arriving morning one dayas notice reservation received well went way ensure stay perfect excellent location,8.63
13361526,2017-03-01T05:00:00Z,apartment incredible best possible location also sara sweet polite go way help highly recommend,5.09
13361526,2017-04-17T04:00:00Z,apartment bigger appears photo itas ideal couple completely clean organized location excellent close beach leblon shopping mall right front metro near shop market restaurant cafe host attentive available building renovated staff super friendly definitely return ahhh rio wonderful city,9.43
13361526,2019-01-12T05:00:00Z,apartment clean spacious well equipped localisation perfect front metro near shopping leblon block beach sabrine reactive checkin checkout well organized excellent value money,9.42
13344796,2016-08-29T04:00:00Z,eduardo always available could provide assistance whenever needed helped u get bearing city plan trip always incredibly friendly good mood,4.04
13373114,2016-08-09T04:00:00Z,good apartment comfortable good furniture welllocated building also excellent good security cleanliness equipment excellent great experience host friendly helpful recommend,7.3
13366855,2016-08-12T04:00:00Z,stay nice host helpful giving u advise well assisting u organising taxi arrived airport neighbourhood discription could bit specific example bus route stop closet mall apartment complex nice security great,6.04
13366855,2016-08-23T04:00:00Z,julia attentive helpful everything fine,9.17
13525014,2016-08-10T04:00:00Z,accurate appropriate description delivered exactly expected,1.48
13525014,2016-08-14T04:00:00Z,miria helpful host apartment described listing location good recommend airbnb user,5.53
13525014,2016-08-21T04:00:00Z,fantastic experience miria kind space clean comfortable superbly located,8.76
13525014,2017-03-12T05:00:00Z,spacious apartment identical photo problem shower didnt work hot traveling baby even heat rio couldnat take cold bath let figure alright though great location good close market bank bus stop,8.48
13525014,2017-07-27T04:00:00Z,great apartment block away glorious copacabana beach one block tometro miria lovely daughter really helpful translating u,9.2
13525014,2017-09-10T04:00:00Z,warmly welcomed miria apartment good spacious calm nice place good garden im going stay many time,8.24
13525014,2017-09-19T04:00:00Z,stay miriaas apartment incredible location wonderful apartment excellent clean everything needed spend perfect week marvelous city needed speak miria checkin checkout accommodation better many guesthouseshotels iave stayed location close beach metro pharmacy supermarket bakery miria excellent person attentive kind thank much miria,9.12
13525014,2017-09-27T04:00:00Z,location good itas close metro station avenue bus building really nice super wellattended shame wasnat wifi,7.65
13525014,2017-11-05T04:00:00Z,apartment spacious comfortable well located spotless arrived recommend,9.47
13525014,2017-11-20T05:00:00Z,pricetoquality ratio good area safe many business nearby,3.66
13525014,2017-11-30T05:00:00Z,space good welldivided itas located meter busy street barely hear car bus passing everything quiet tranquil address excellent building familiar block metro main copacabana avenue close everything loved stay miriaas apartment thank much hospitality flexibility,8.54
13525014,2018-01-22T05:00:00Z,location good itas great space,7.42
13525014,2018-02-14T05:00:00Z,itas really cozy airy space easy access everything thanks metro station right next door miriam attentive apartment super clean,9.59
13525014,2018-03-09T05:00:00Z,well located,8.65
13525014,2018-03-20T04:00:00Z,friend stayed miriaas apartment day thought location excellent itas right next metro block copacabana beach building doorman helpful area safe loved plan return,8.98
13525014,2018-06-24T04:00:00Z,space good consistent price charged location also good close beach quiet lacking absence wifi essential trip,7.01
13525014,2018-07-28T04:00:00Z,apartment excellent location close supermarket bakery pharmacy bank restaurant block beach itas safe area walk around comfortably found kingsize bed little uncomfortable itas uneven also missed wifi itas still good value price,7.07
13525014,2018-08-06T04:00:00Z,miria nice time arrival checkout always available answer question never found place good r day itas close metro block ipanema copacabana beach approximately near shop market building secure hour doorman quiet doesnat washing machine u boyfriend wasnat problem washed clothes hand several laundromat nearby would advise future guest bring towel itas personal item room little different photo wardrobe bunk bed wasnat problem room air conditioning living room strong fan thank miria hospitality definitely return apartment need stay rio,8.33
13525014,2018-09-03T04:00:00Z,second time iave stayed miriaas apartment itas wonderful location wanted thank hospitality thank,5.53
13525014,2018-10-07T04:00:00Z,apartment highly recommended itas spacious excellent location,5.33
13525014,2018-10-24T04:00:00Z,apartment super comfortable four people itas wellventilated pleasant place stay location excellent thereas metro station cantagalo connects various tourist point city thereas bakery right entrance building nearby market wide avenue filled restaurant prefer eat itas block beach quiet evening walk prefer cycling least two meeting point nearby also go ipanema loved place apartment weall return miria thank welcome oh doorman also nice,7.63
13525014,2019-01-15T05:00:00Z,stay apartment excellent great location close many market one block metro short distance copacabana beach miriaas hospitality kind always available group three people comfortable travel similar way would definitely choose place,7.75
13489279,2016-08-19T04:00:00Z,caroline great host first contact home clean great location went beyond make u comfortable water mapsbrochures snack plug converter guest house modern entrance privacy caroline available call main house necessary great stay would highly recommend host,9.1
13489279,2016-08-22T04:00:00Z,spent two day house boyfriend olympic game great caroline greeted u agreed time let u check early leave later checkout time specified bus schedule house recently renovated kitchen great bed linen towel brand new everything super clean kitchen fruit water refrigerator felt home neighborhood familyfriendly restaurant nearby bakery corner metro three block away car itas le minute maracana stadium thank everything caroline,8.96
13489279,2018-02-14T05:00:00Z,arrived scheduled ten oaclock time warmly welcomed caroline showed u amenity house functionality house clean wellstocked kitchen utility including coffee maker toaster blender also wellequipped net television wifi sound system large fan living room air conditioning bedroom regarding latter found comfortable bed clean highquality linen duvet well bath towel hand towel every time doubt caroline always helpful even allowing u leave little later airbnb iam certain recommend stay plan return soon,8.36
13489279,2018-07-03T04:00:00Z,space super cozy comfortable clean host couldnat better recommend occasion,6.08
13489279,2018-10-31T04:00:00Z,host canceled reservation day arrival automated posting,2.25
13489279,2018-11-02T04:00:00Z,host canceled reservation day arrival automated posting,2.25
13739484,2016-08-08T04:00:00Z,stay great house fantastic cozy,9.21
13739484,2016-08-13T04:00:00Z,clean comfortable quiet pleasant,9.1
13739484,2016-08-21T04:00:00Z,went watch olympics rio looking something area everything went smoothly brt bus nearby location pleasant quiet,8.74
13937802,2016-08-11T04:00:00Z,good experience able stay safe comfortably rio de janeiro location close metro made getting around city easy apartment exactly photo showed host responsible attentive nice would definitely recommend anyone visiting rj,8.77
13937802,2016-08-13T04:00:00Z,host attentive available felt home house way charming decor room bathroom excellent clean apartment close metro easily accessible received key apartment stay left car parking lot nearby reais day definitely return,9.19
13937802,2016-08-16T04:00:00Z,localization excellent thought everything great conceiaao lovely organized host recommend definitely thereas another opportunity iad return,9.26
13937802,2016-08-17T04:00:00Z,mr conceio attentive helpful beginning providing u accurate information transportation food apartment lovely prime location room stayed clean organized bed extremely comfortable cozy highly recommend,9.47
13937802,2016-08-24T04:00:00Z,conceio nice helped lot stay location close metro area safe,8.47
13937802,2016-08-27T04:00:00Z,quiet exactly needed itas cheap itas close everything mean itas commercial neighborhood taxi right door convenient way nothing complain eu indico,8.49
13937802,2016-09-07T04:00:00Z,highly appreciate host took extra effort language barrier thanks resource technology hidden airbnb translator able communicate home super clean thr breakfast great super duper host make feel comforatble home,9.13
13937802,2016-09-13T04:00:00Z,everything perfect host great team take good care space cozy practical area apartment located busy full commercial establishment stay open late well public transport access point,9.28
13937802,2016-09-20T04:00:00Z,loved airbnb experience recommend kind welcoming host house beautiful comfortable itas welllocated place close maracana easy access part city recommend,9.42
13937802,2016-09-20T04:00:00Z,great stay thank conceiaao,8.55
13937802,2016-10-03T04:00:00Z,roomcondo great mr conceicao amazing woman professional hospitable friendly privilege hosted look forward staying time future,9.04
13937802,2016-10-17T04:00:00Z,great experience room exactly described comfortable meet need anyone spending day rio de janeiro conceiaao wonderful host attentive hospitable kind good company assisting whatever needed hope return future opportunity recommend place everyone,7.51
13937802,2017-01-31T05:00:00Z,host discreet friendly place clean organized made feel comfortable room double bed wardrobe air conditioning apartment located complete shopping center neighborhood relatively quiet night thereas good security itas middleclass neighborhood iall definitely return,6.64
13937802,2017-02-05T05:00:00Z,conceio welcomed u well clean welllocated apartment comfortable also included delicious breakfast company full good story,9.16
13937802,2017-02-19T05:00:00Z,cozy apartment close metro bar restaurant host excellent person attentive open conversation stayed short time really enjoyed experience highly recommend,9.43
13937802,2017-02-27T05:00:00Z,conceio really helpful kind lady helped u needed gave u advice go bear mind traveling exploring rio de janeiro pleasant stay place close metro station restaurant store alley flower store breakfast place nice great opportunity talk exchange life experience really enjoyed staying place would stay,8.84
13937802,2017-03-01T05:00:00Z,conceio attentive u always willing give u instruction city apartment lovely always clean located middleclass area many shop nearby make safe thereas always someone around best thing itas le metro reach beach minute,8.46
13937802,2017-03-04T05:00:00Z,apartment conceio great location clean organized furthermore accommodating,9.08
13937802,2017-03-10T05:00:00Z,stayed five day dona conceiaaoas house great location good close market shopping center snack bar bus stop metro apartment clean wellorganized dona conceiaao might seem little grumpy beginning sheas sweetheart always concerned comfort made feel welcome loved stay recommend,9.32
13937802,2017-03-26T04:00:00Z,stay great everything clean organized conceio wonderful person treated u exceptionally well,9.12
13937802,2017-09-18T04:00:00Z,host ana excellent communicative friendly always willing help apartment nice clean cozy great location close metro shopping center bar safe warmly welcomed definitely return,9.51
13937802,2017-09-20T04:00:00Z,excellent apartment felt comfortable staying seaora concepcion lovely person,6.31
13937802,2017-09-25T04:00:00Z,good stay,6.35
13937802,2017-11-20T05:00:00Z,conceio like gem made feel comfortable incredibly communicative kindhearted true carioca genuine local offered fantastic tourism tip apartment beautiful incredibly wellmaintained highly recommend,9.56
13937802,2017-12-25T05:00:00Z,satisfied,5.18
13937802,2017-12-29T05:00:00Z,say best dona conceiaao wonderful person host highest quality extremely polite attentive lovely apartment apartment beautiful highly recommend,9.36
13937802,2018-01-01T05:00:00Z,okay iall concise could would live conceiaao best person imaginable fell love gained super friend,1.8
13937802,2018-01-21T05:00:00Z,host dona conceio welcoming warm hospitable boyfriend felt home shower bathroom wonderful real bonus especially day beach,5.73
13937802,2018-01-25T05:00:00Z,dona conceiaao fantastic host exchanged many idea experience wisdom objectivity truly admirable apartment little warm unavoidable rio summer fan room worked well prepared meal together dona conceiaao always made effort supplement dish something make delicious zucchini pan found bed little uncomfortable nothing serious room bathroom good space perfectly suitable one person day,7.0
13937802,2018-02-13T05:00:00Z,dona conceicao excellent host room tidy private bathroom guest,7.77
13937802,2018-03-04T05:00:00Z,hidden airbnb,5.94
13937802,2018-03-22T04:00:00Z,central neighborhood,5.63
13937802,2018-03-26T04:00:00Z,everything perfect photo information matched listing able communicate conceiaao whenever needed treated well room comfortable house clean organized recommend staying conceiaaoas place benefit outweighs cost,8.76
13937802,2018-04-16T04:00:00Z,lovely atmosphere great location,8.69
13937802,2018-05-29T04:00:00Z,concepcin wellprepared host make guest feel happy content sheas incredibly cultured apartment beautiful modern truly charming said highly recommend anyone coming rio de janeiro apartment television wifi everything could possibly need sheas extremely kind attentive iad give thank much concepcin,9.46
13937802,2018-09-17T04:00:00Z,hey conceio want thank excellent hospitality everything perfect,8.78
13937802,2018-09-24T04:00:00Z,wonderful localization apartment beautiful appears photo highly recommend host include information bathroom located kitchen bit away bedroom perhaps key bedroom could also provided otherwise nothing say spoke extensively conceiaao gave precise direction getting around neighborhood iam rooting conceiaao hoping god illuminates heart brings approval grandson thank hospitality dear,3.06
13937802,2018-11-04T04:00:00Z,timos place timo host terrible,2.09
13937802,2018-12-03T05:00:00Z,malhavilhosa host lovely welllivedin woman accommodation comfortable clean dona conceiaao also make good coffee itas definitely worth staying,8.99
13937802,2019-01-27T05:00:00Z,nothing complain great experience everything perfect dona conceiaao lovely,9.05
13906039,2016-08-14T04:00:00Z,location close beach amazing breakfast really good,8.9
13906039,2017-02-11T05:00:00Z,conseiller,4.91
13906039,2017-09-24T04:00:00Z,warmly welcomed definitely return location great environment quiet staff attentive,9.47
13906039,2017-10-14T04:00:00Z,place lovely really feel home besides close beach kind shop nearby really liked friendliness hostela common area lounge kitchen encourage people chat get know also host son attentive polite iall definitely return sure,8.39
13906039,2017-11-05T04:00:00Z,great location host communicative wouldnat hesitate return,8.33
13949781,2017-01-16T05:00:00Z,host fantastic marilda kindness hospitality essential grateful everything building staff attentive friendly apartment clean described nothing complain god willing back soon,8.98
13949781,2017-03-25T04:00:00Z,stay appartment comfortable flat clean found everything needed communication perfect even doorman speak english little negative point late checkin needed pay extra money wanted come early afternoon knew advance everything fully clear,6.03
14253379,2016-08-14T04:00:00Z,andrea incredibly attentive nice fantastic host room met expectation excellently located visiting olympic park barra lacking curtain window would allowed sleep little later,8.23
14253379,2017-09-24T04:00:00Z,attentive helpful providing towel toiletry even though obligation use thank everything,9.16
14295981,2018-01-03T05:00:00Z,loved apartment condominium really great experience carlos incredibly helpful providing support whenever needed condominium also really nice felt like family environment fantastic,9.34
14330134,2016-08-06T04:00:00Z,host canceled reservation day arrival automated posting,2.25
14741201,2017-07-27T04:00:00Z,anaas apartment comfortable apartment prime area like ipanema one block beach itas located accessible area near supermarket restaurant making suitable extended family stay however apartment lack certain amenity enough cutlery glass described listing supposedly eight people minor issue wouldnat represent significant cost owner furthermore apartment isnat dirty cleanliness could improved particularly underneath bed linen,1.85
14741201,2017-09-19T04:00:00Z,itas rather cramped apartment excellent location close restaurant supermarket pharmacy bank itas quiet walk around street thereas also good public transport nearby recommend everyone,7.92
