_id,review_scores_value,RatingPrediccion_scaled
27781404.0,10.0,10.0
30261334.0,10.0,5.555560000000001
30194213.0,9.0,7.03704
30671405.0,10.0,8.88889
30087365.0,9.0,8.88889
30361820.0,10.0,5.555560000000001
30222713.0,8.0,1.11111
30242109.0,10.0,8.22222
30973353.0,10.0,1.11111
30921897.0,9.0,6.38889
30876582.0,10.0,8.88889
31507104.0,9.0,9.44444
32008854.0,10.0,9.44444
31125186.0,6.0,2.22222
3102202.0,9.0,1.11111
31036628.0,10.0,8.88889
31644399.0,10.0,10.0
31208538.0,10.0,6.66667
31819664.0,10.0,10.0
31053412.0,10.0,4.44444
31167868.0,10.0,10.0
32174629.0,10.0,9.44444
3237666.0,9.0,8.88889
34177.0,9.0,10.0
3335550.0,8.0,10.0
3410502.0,10.0,10.0
3355353.0,10.0,8.88889
3383677.0,9.0,10.0
3503965.0,8.0,1.11111
3494585.0,9.0,10.0
3517150.0,10.0,10.0
3632907.0,9.0,10.0
3640004.0,9.0,3.33333
3602073.0,10.0,6.66667
3517568.0,10.0,8.88889
4057320.0,10.0,10.0
4241384.0,9.0,1.11111
4272447.0,8.0,6.66667
4144356.0,9.0,10.0
4181852.0,10.0,8.88889
5020358.0,8.0,4.44444
516720.0,10.0,1.11111
4740503.0,9.0,4.44444
507117.0,10.0,1.11111
555588.0,9.0,4.44444
4450120.0,10.0,8.88889
5883037.0,10.0,8.88889
4870358.0,9.0,10.0
4826466.0,10.0,1.11111
5361777.0,10.0,10.0
4846619.0,10.0,5.555560000000001
575662.0,10.0,1.11111
5170796.0,9.0,10.0
469638.0,10.0,8.88889
4940063.0,8.0,3.33333
5186683.0,10.0,10.0
536526.0,9.0,8.88889
5357380.0,10.0,10.0
5451782.0,9.0,1.11111
5551051.0,10.0,8.88889
5716802.0,9.0,10.0
5555181.0,10.0,6.66667
6068649.0,10.0,10.0
6105504.0,10.0,8.88889
6081771.0,10.0,10.0
6485067.0,8.0,5.555560000000001
6345295.0,10.0,8.88889
6288998.0,10.0,0.0
6214138.0,10.0,10.0
645976.0,10.0,6.66667
6486593.0,9.0,10.0
6242962.0,9.0,7.53086
6447205.0,10.0,3.33333
6534803.0,10.0,10.0
6627075.0,9.0,6.2963000000000005
6708622.0,10.0,3.33333
6774703.0,10.0,3.33333
6807419.0,10.0,10.0
6944286.0,9.0,1.11111
7014635.0,7.0,4.44444
7276469.0,10.0,3.33333
7418073.0,8.0,5.555560000000001
7543508.0,9.0,5.555560000000001
7427199.0,9.0,10.0
745923.0,8.0,10.0
744242.0,9.0,8.88889
7918194.0,8.0,10.0
7958920.0,8.0,5.555560000000001
8301532.0,10.0,10.0
836433.0,9.0,10.0
8463872.0,10.0,10.0
8662829.0,9.0,1.11111
8746817.0,8.0,10.0
8863253.0,9.0,6.66667
9672507.0,8.0,8.88889
961596.0,9.0,5.555560000000001
9799412.0,10.0,0.0
,MSE,11.233334844903213
