_id,review_scores_value,RatingPrediccion_scaled
25911135.0,10.0,9.20635
26199936.0,10.0,10.0
26110157.0,10.0,6.66667
26463049.0,9.0,8.98148
2683147.0,10.0,8.88889
2681380.0,9.0,10.0
26607708.0,6.0,2.22222
26816279.0,9.0,7.5
27012681.0,10.0,9.62963
2686100.0,10.0,10.0
26427671.0,10.0,10.0
27568440.0,8.0,10.0
297908.0,9.0,10.0
2875373.0,10.0,10.0
2858519.0,8.0,7.40741
29856236.0,8.0,8.88889
27573376.0,10.0,10.0
296910.0,9.0,10.0
2889440.0,9.0,9.72222
29764623.0,10.0,10.0
2851471.0,10.0,6.66667
2949309.0,9.0,10.0
2769600.0,8.0,10.0
2993875.0,10.0,3.33333
30171277.0,10.0,9.16667
30537041.0,10.0,10.0
30083901.0,10.0,8.05556
30032152.0,8.0,9.44444
30092212.0,10.0,10.0
30531901.0,10.0,5.555560000000001
30561422.0,8.0,10.0
3040870.0,10.0,10.0
3013098.0,9.0,10.0
30756696.0,8.0,10.0
31670584.0,10.0,10.0
3190976.0,9.0,10.0
3113661.0,10.0,10.0
31506064.0,6.0,2.7777800000000004
316355.0,8.0,8.88889
31123905.0,10.0,10.0
3208863.0,9.0,10.0
3147146.0,9.0,10.0
313223.0,9.0,10.0
3155979.0,9.0,8.88889
310233.0,10.0,8.88889
31058753.0,10.0,10.0
3173305.0,10.0,10.0
3114202.0,10.0,8.88889
31099467.0,2.0,1.11111
3220673.0,10.0,10.0
323213.0,10.0,2.22222
3210248.0,9.0,9.37198
332150.0,10.0,10.0
336569.0,9.0,10.0
3448897.0,9.0,10.0
3374964.0,9.0,8.61111
3427741.0,8.0,7.5
349618.0,9.0,10.0
3800450.0,9.0,10.0
3654407.0,10.0,9.25926
3971325.0,9.0,10.0
369336.0,9.0,10.0
4074453.0,10.0,10.0
4382487.0,9.0,3.33333
4761793.0,9.0,6.66667
4974771.0,10.0,10.0
4838721.0,10.0,10.0
490098.0,10.0,10.0
564564.0,9.0,6.66667
486337.0,8.0,8.88889
4790136.0,10.0,10.0
4924343.0,9.0,9.81481
4798749.0,10.0,9.44444
573086.0,9.0,10.0
4621190.0,10.0,1.11111
4467174.0,10.0,8.88889
5018276.0,10.0,10.0
4591790.0,7.0,7.5
484267.0,10.0,10.0
4987188.0,9.0,10.0
5093778.0,10.0,10.0
4773338.0,8.0,10.0
4875052.0,9.0,1.11111
4902451.0,9.0,8.51852
4776811.0,10.0,10.0
4798216.0,9.0,10.0
48305.0,8.0,4.44444
5192553.0,9.0,7.5
4964534.0,10.0,8.88889
5814254.0,9.0,10.0
5554583.0,10.0,10.0
6314480.0,9.0,8.80556
6612354.0,9.0,4.44444
6666674.0,10.0,8.88889
6778993.0,9.0,10.0
690895.0,10.0,5.555560000000001
6922924.0,10.0,10.0
746187.0,9.0,10.0
7970000.0,7.0,7.03704
7841907.0,9.0,10.0
8043869.0,10.0,10.0
808744.0,10.0,10.0
846689.0,10.0,10.0
8710268.0,10.0,10.0
880678.0,9.0,10.0
878307.0,9.0,8.88889
8980230.0,10.0,8.0
8905515.0,10.0,9.90741
8942282.0,10.0,10.0
9195855.0,9.0,5.555560000000001
9172046.0,9.0,10.0
9200371.0,9.0,9.44444
9504767.0,10.0,10.0
9347161.0,10.0,9.44444
9369576.0,8.0,10.0
9296889.0,10.0,10.0
9258101.0,10.0,10.0
9667647.0,10.0,8.88889
9895628.0,10.0,10.0
9643051.0,10.0,8.88889
9951865.0,10.0,10.0
9987200.0,9.0,8.88889
9686887.0,10.0,8.51852
9590078.0,9.0,9.44444
9853331.0,10.0,1.11111
9614181.0,7.0,8.88889
9744478.0,9.0,10.0
9795621.0,10.0,8.55556
9834391.0,10.0,3.33333
,MSE,4.835547487487688
